Connection ID,Meter Serial,Consumer ID,Current reading
019cdc6c-fbf0-707c-9e13-4578f6a01de2,3021785,e629c34c-921a-4c16-a30b-00eadda8e45d,2750
019cdc6d-0762-737e-938b-4a84876aa82b,3021787,7b5919e0-84be-4035-a8bd-9685550ccf0d,900
019cdc6c-f526-709c-847b-b5f81d5978df,3021788,eb971eae-6860-4cfe-b421-4cb161e45f9b,2915
019cdc6d-10a7-707f-9c53-6148b1a2965c,3021797,c9461b57-7a9a-4412-ad83-3b6b5dbd39be,3678
019cdc6c-f572-71cf-806b-82ad81b6aa11,3021805,7cc55300-d400-4d74-8b3d-cabff89f4b8b,510
019cdc6d-1565-72c3-ab15-a340ad38b929,3021812,9b8dd83d-1f45-4e3d-a761-d5237f8d7c9a,8870
019cdc6d-0bb6-722c-bc9b-63bc0ea22ed8,3021813,e22a68bd-fcde-474d-9ad7-85bab9b968f7,1800
019cdc6c-c9f8-7012-854f-6fa228cb4ae6,3021825,e90fa6d6-dfb8-465a-afa0-3f85d0201d60,2850
019cdc6c-fbfb-73f9-a55c-0c036c61bb95,3021826,8dac7d40-fc24-4fbe-b98f-96d14d32d5cf,2556
019cdc6d-2096-726f-840c-b4cb8ecee751,3021829,6d4ae548-cd05-4397-ac63-785ab6f8fab2,1360
019cdc6c-c8ec-7079-b161-62c181d92baf,3021832,3d3590b8-aefa-4303-a259-d646e65e0d9b,1050
019cdc6d-0666-73b9-8624-49d7f130b3d2,3021839,0317d191-64fd-4d48-8b8d-3e56b698d6a4,1071
019cdc6c-fd3f-7377-9dba-c2b960c1916a,3021843,782f0247-5a5e-4436-9767-474baff9e0ac,3869
019cdc6d-4c26-733a-9399-1711dbab36cf,3021847,321f65bc-5bf7-48c4-b1c2-80f1814ff0cf,8460
,03021847,,2400
019cdc6c-f507-72cf-8aa9-13ac2d257d8a,3021850,f19fd460-9a7c-4031-964f-a94f4aa9ff6d,3490
019cdc6d-1502-71ce-8029-ef07300b198e,3021853,1a8171ef-7d1b-4d62-85a1-2c6756295bc0,3333
019cdc6d-0577-72b2-ab30-461377dbff3e,3021865,20861be1-2665-49c7-b6d7-6dfd34687019,1450
019cdc6d-056a-7266-a295-69db7d4acb35,3021870,3cd49234-0573-4a08-85d4-08eb92039cea,1720
019cdc6d-02e6-725f-bbe2-73152ae6d613,3021893,d08f4308-2599-4c8b-88d4-b275e09bc4a4,6708
019cdc6c-fc2c-70dd-9ce9-5416836949c1,3021909,34e38143-298e-4f9d-b95d-b63908248fdf,7020
019cdc6c-ea60-718e-a99c-d57be9264f2f,3021912,0ba67919-b78f-4642-8274-7586a0b51ef5,1470
019cdc6c-ec6c-7164-9cab-6ecb8c3c9a71,3021927,1b20dffc-ce8b-45cf-972e-fa5fa7b57c25,4030
019cdc6c-ec9e-72d2-b074-f5151744cd84,3021931,48023fce-bf79-4259-b2e7-3efa5464636a,3840
019cdc6c-e16b-72f8-ad6f-09eeefb18957,3021933,e98c7d41-7033-4bd8-9c98-c14e178adf5e,5580
019cdc6c-e17f-73e6-8d95-4785d297c232,3021934,ed4fbc16-2864-436f-9663-2736e2bb785c,6446
019cdc6c-e3c4-7105-84a8-06d0676f8eaa,3021950,65fb062a-3251-4dc0-b08a-b559de4dd631,2770
019cdc6c-edc0-7182-ab80-f4c2475f16a8,3021959,8621e717-c672-4bc8-ada6-aa2b6eda4aa7,4780
019cdc6c-e0e9-7131-9f59-0c47b21eb875,3021961,e7f5f309-1389-4082-881e-f025ed4d6ee9,2963
019cdc6d-0c1f-70e4-aca0-27dbe27aaab7,3021966,be171577-ba31-47a0-895d-f1d607de1f62,6390
019cdc6c-e2e4-71b3-b043-a267efb04ffc,3021990,21d9ec13-f6e3-423e-b417-df4e223b427d,4950
019cdc6c-e301-700d-8ded-88bb38d14f8c,3021994,251b0cd2-c5f7-451a-8a30-8ce344a72466,13150
019cdc6c-e33e-72ea-b609-b20ac24116c0,3021998,588c236e-b313-414c-99ad-4b7c1d71bebd,4224
019cdc6c-cb5f-7381-8b66-b6abeb763c2b,3022011,2c6c9674-8122-4316-a164-923e7b5c31e5,3650
019cdc6c-f4b9-7003-9ffb-dfb99a7e79d7,3022020,78396472-c980-4dbe-9373-e54f6c322771,1310
019cdc6d-09c1-726b-a5e6-716d5e1da550,3022026,94a217e3-d45a-430a-bf9a-663629dfe3b7,3400
019cdc6c-e9ca-732d-a1ff-2b4c49fed8fc,3022028,209e3c82-ae8d-4dd4-ae97-361d7605eaea,4600
019cdc6c-f459-704f-916a-d75d029ff3ad,3022031,fa076bd2-a6f1-41bb-8233-39a2bf64a2f8,5620
019cdc6d-1148-71c1-bbec-cdf0d58341a3,3022033,9a40d488-7e5a-462d-962a-883064a24067,3660
019cdc6c-f5ff-70f2-9ce3-e2228ab412bc,3022035,c0cdeb07-c068-47ae-b291-d6cd990835e1,5183
019cdc6c-ddd0-70ea-8c46-f04d601b78cb,3022038,b06d9eb9-1d4f-407f-ae66-3bde07d41b45,2886
019cdc6c-eb89-737b-b194-00043121b6af,3022039,39dca6b0-52c2-47be-97d8-8d187aca1eef,4930
019cdc6d-2f64-7097-892e-08246ec02f19,3022040,dbc30d05-9259-484c-9a1a-2bddc12104ab,270
019cdc6c-f5ec-732e-9197-e3bb8da4cf99,3022044,ed880c6a-e23f-4831-aa3b-8228b386de08,333
019cdc6d-122b-737a-b262-5db153c5fe7a,3022050,298d515f-67e0-45e1-b4c2-b3d275d696e0,2595
019cdc6c-f5d6-7092-a354-960afce3b2df,3022056,bd2bbd5b-48c1-4bcf-8833-5a162d43492f,3659
019cdc6d-1621-73fd-9d8d-5b5308fa3980,3022058,0bb31f25-b6d9-41b8-abce-cb6bfbe5bce6,4200
019cdc6c-f58c-7284-88f1-f98554dd903a,3022060,3b6dd72d-dc29-4da3-8d72-55d041051792,6637
019cdc6d-0f3b-700a-a474-4b9b4a6f791c,3022061,5c5d3861-2ad8-47e5-b5db-134abe512dc3,1960
019cdc6c-f2fb-70b2-8eae-3f5030ff30e4,3022082,d39c8b38-94ca-4a63-b716-c1553dabdd12,6600
019cdc6c-ef99-7296-b4d5-4301e4ee852c,3022086,b40da5b3-79e2-4a95-81b3-f405fd99e9d0,3936
019cdc6c-f4cd-71c7-b971-e7bfb197e6ac,3022090,4d3eeba4-e45e-46b7-88ed-2ddf0712c151,3916
019cdc6c-f2ef-7289-b42d-11d645991ddc,3022091,4437144a-8826-433d-b5e9-1964aa04f31f,2790
019cdc6c-ef2b-702f-acf5-ac23c476deb5,3022097,f0992e0c-d32b-4294-86e6-d58237bb76ed,1350
019cdc6c-eed4-70d5-8d2a-20a5bec6eb6a,3022099,2430179e-083a-4673-8c91-202515039e63,6950
019cdc6c-e2b4-717c-acea-3d90ce2a9c60,3022110,d882138d-2679-4cc1-8ffb-f9ab12ccccc5,10184
019cdc6c-e457-7153-b79e-f6cbe95cf898,3022126,3260bf8b-1988-4732-a0de-71ab29220a41,3790
019cdc6c-e37d-7347-8080-6a93cb0fcbbe,3022132,4318798d-a281-4696-a810-8f9d357ec058,8772
019cdc6c-cf89-7354-b87f-f74d4b68d30a,3022140,ae0898da-60da-46f3-a86c-b6f4f08551a2,5715
019cdc6c-e30f-727f-82b8-89fb0923a773,3022143,251c0a30-f89f-47aa-89d7-10311fa57a27,4860
019cdc6c-f5b2-730c-b947-f0e8bb584619,3022148,5173e5c2-bc4f-409d-8482-de0629177b20,4610
019cdc6d-0abc-7353-a72d-f67e48b8323e,3022149,c759a583-1576-4c54-8389-1a21ae17c9f7,4025
019cdc6c-e2c2-731e-a3c3-ac58b0460513,3022152,00daa940-1f86-4fa5-9a71-be697981f8c1,5640
019cdc6c-e2d3-73cf-8a66-ad525439d2a5,3022154,06d7d97c-437f-431e-8f68-4c307e51789e,10800
019cdc6c-d159-705a-8afc-e57cfcf7a09e,3022157,3c9834d2-f552-4b6d-afa1-96664e25fb84,3730
019cdc6c-fc10-7263-b7e1-2e23e47246f0,3022171,e1bcea42-8105-427c-82f8-626afb38d800,5100
019cdc6c-cdad-700e-9630-2b885b1a30d8,3022179,d0dc7096-1d67-4966-88ec-abd79160e292,10150
019cdc6c-ecb5-714c-a9aa-96af9a46943e,3022188,8e743356-54fe-4f97-b6d3-745f16849d15,5400
019cdc6c-e288-718a-b2c9-7a6bdb0be999,3022195,c13fa637-477f-4ee3-8554-10671368816b,6930
019cdc6c-efe7-7126-87d3-87fb7c17c323,3022257,0166ac79-8f18-4aa1-a634-70b132d21e19,2280
019cdc6c-f00f-70c7-86ac-9ac0f7e26848,3022261,12784680-f242-4344-bae3-701b4c283f0e,3760
019cdc6c-eeca-73d7-8290-2ba3ff52300c,3022263,d0573440-665a-4b86-90dc-926e3ff0c264,7459
019cdc6c-fa7e-708c-806e-35e86dbbff29,3022265,70d21513-3902-4ae7-8ebe-ab0b689b4397,5369
019cdc6c-ecd3-73b1-9bb6-01e50a2e8d85,3022267,1f41a875-77ed-4333-8ffa-5247669cc6ba,2630
019cdc6c-d092-707d-9b93-9608f952db57,3023133,48471ec1-9b8d-48f3-8988-6e245175de8a,5109
019cdc6d-0d39-72f2-b64a-63ebf8be68ce,3029303,85debba9-1e0f-4ddf-87a7-27b471d1e90d,2900
019cdc6c-cb49-73ab-9b51-6d866c1b59c1,3029310,f108d16d-e186-4fa5-b1ff-459790ba9d14,4855
019cdc6c-d4e9-70cb-b6db-a301efd0e874,3029313,22ec301b-363a-4ef8-805b-6b735622dc6d,8390
019cdc6c-e19e-7242-b92f-a6b6c7efde0f,3029315,2ba87075-79cc-4280-a377-dd0c278b0de6,10650
019cdc6c-f143-70fc-ae2c-e24bf5075e6c,3029316,f3b9e283-cba1-469f-bd41-5919a20905cb,2423
019cdc6d-0e30-7125-9288-49a416fe0496,3029317,3dc7f0ab-3c93-4031-9799-f1b675653b3f,5458
019cdc6d-09a1-71dd-b5a7-375b5402880d,3029323,9a5c4eed-7be8-4c4d-b33c-1ae934a32eb3,10920
019cdc6d-16a6-71d6-a699-72458b28d3fd,3029326,49835526-9dba-4043-802f-88e521b0bc7c,2700
019cdc6c-e6eb-7322-b3f0-3bbcc168d8c9,3029343,2715d658-c0ec-4d3c-84d6-6c7f8bc5dc7d,1225
019cdc6d-0e20-737e-a456-bfcd6f2f06ae,3029346,5d7b3bc8-5b3d-413b-a042-c1d41321f113,
019cdc6c-dd9b-7362-9f87-254fe226a825,3029350,74e64000-d915-473c-98d3-7eabe8947491,776
019cdc6c-d811-70ce-bde1-af2400c0218e,3029353,5a2aa0de-420d-4ff2-b4b3-02c514cad0dd,2161
019cdc6c-d2f8-730c-952f-393ef3ddd003,3029362,3a6d7a89-d8c6-4ec4-bc29-3f7ece54a79d,5400
019cdc6d-1c63-728b-8f35-835050f802af,3029379,90515157-8ba7-49da-98ac-2c589677e626,3450
019cdc6d-09b7-70d1-ba9a-ceb8c6847717,3029389,17651b00-fa00-4f42-b1f8-423ce1137d49,1001
019cdc6d-09ec-70e7-8140-625b64b47c55,3029393,e9839379-2342-49c7-b331-61634b19c427,7628
019cdc6d-0e57-70fd-87e5-aa21c03f4dc2,3029396,7e6d2214-de66-4e52-9853-112823e7066c,2525
019cdc6d-0e28-72ce-9ec0-7993d319cc0d,3029398,5ed263ab-2956-4875-8e7c-473e23104766,4937
019cdc6c-dd17-731c-92d5-269bf8d913c2,3029400,bbfff288-bb73-469e-8e27-afc2488a4e63,4250
019cdc6d-1247-7028-975c-5dbb4d044848,3029412,d47aec6a-d8ab-4156-846e-f305ae3eef8e,1600
019cdc6c-fbe7-7093-8628-fc70ab70b23c,3029413,3c65c2d4-fe99-4d88-b52b-f592887baceb,3547
019cdc6c-fc19-703c-aedd-05d9b6130f46,3029416,b583e289-d439-4f17-aa23-d160255c13fc,2580
019cdc6c-fbbd-730b-a4a3-1db7f5170bdc,3029428,170edc1a-fb97-4ff6-bab2-82393731bd9a,3600
019cdc6c-fc06-719e-8d03-fbd3cbafca49,3029442,c5b2675c-d896-4cb3-9a9e-b751fc98c916,3436
019cdc6c-fbb2-7182-999d-cd181d7f6798,3029443,8da3204b-c79c-4bf0-9ec0-f25935479dad,2468
019cdc6c-fbc7-7272-8e17-bdacc067104f,3029451,0c4b310e-822b-4c7a-98a9-0e8d34143db4,1890
019cdc6c-eb7b-7281-bc71-9a9f23765be7,3029471,22d0089c-9bff-48b5-9aa8-ce9794b7138c,2460
019cdc6d-0c69-72a8-9a2a-6f9f06fa99d8,3029472,82127f41-0716-4ed8-b7e5-35bdea3520df,1161
019cdc6d-098c-70b2-91d5-98531a67ca82,3029474,67f3eff2-0359-4f3d-b794-323e4dc5eb2e,1125
019cdc6d-0ae0-733a-af09-89d46510e77a,3029476,274b5ebf-93fb-434a-8d20-0f3226bbb8e0,5026
019cdc6d-11c7-738a-bcaf-94d0dbc107d5,3029485,2ccdcc21-d7d5-4ffc-b113-314e13fe7ab2,6176
019cdc6c-ea95-71c6-b031-c8b8cac7deaf,3029500,7a787b24-8df7-48fd-9734-689092feef88,3300
019cdc6c-eb63-70ea-bd04-e1a6172771fa,3029505,a1c189e4-3a9d-4e95-b61a-b48156d2e509,3647
019cdc6d-0af4-70c9-acf4-5108f33d3395,3029508,85705396-cee3-4aaa-b441-e05de9bd6f8f,2776
019cdc6d-09ac-73f2-b77a-1fb3587bb4fe,3029509,b5fb3f5f-12f4-43be-95c8-fee17c379af3,4686
019cdc6d-0997-72f9-ac87-9707e2c63636,3029522,a6ed4b17-4545-44b6-a118-1c77e289111b,1999
019cdc6d-0e39-7257-ab7e-7f0187f0881c,3029530,9442378b-b099-4821-b82b-a7bebe3cba6d,8618
019cdc6d-0e62-712c-aa19-9fc08bfa124e,3029541,53f2c72a-9ca2-455e-9d15-865e3376e101,13800
019cdc6d-0e4c-717c-8a1a-60d3890b8172,3029549,87a10a22-054c-4e3b-9de5-bd942e7e9f11,995
019cdc6c-f743-7267-bb17-1c4ce3fc26fb,3029557,aadde0ae-6f79-42c9-bd9a-d55164b07bea,7817
019cdc6c-eba4-7227-8c6c-7c689ec89f97,3029560,b191b9f9-1d8e-439d-bcd0-87c016e03c2b,3720
019cdc6d-0a44-715d-817c-b8bb0568699e,3029569,f5887339-20da-404e-8192-26670f245acf,
019cdc6d-1d2e-7036-8dff-bee9764bda77,3029582,d20c01b6-b9b3-43e8-8858-16d037a698d7,1900
019cdc6c-ebdb-70cf-8280-2fe8becf6b47,3029586,bfb8e1ff-3366-49f9-addf-2d26c5d87596,4360
019cdc6d-36f4-7013-a3b6-e56571475a83,3036531,c59980aa-a7c1-4816-9ad2-3e88519031ca,839
019cdc6c-e400-7215-af76-d2038cde89e5,3036532,cbfe12ef-0ca0-4329-a86d-a58297180653,5500
019cdc6d-3610-7037-92f8-c683f8da72bd,3036533,ed4d3569-5b58-48a2-b543-366aad64bd32,1927
019cdc6d-3628-705e-9168-0a633dbdbf4e,3036534,55532bbd-c504-442a-9cfa-6bf44f452dc0,687
019cdc6d-3700-73d4-9b39-b50fc01367a7,03036535,8fba7966-1412-45f3-8046-d01f800b5a2e,3840
019cdc6d-358c-708c-ae39-e745b0f9c1f5,3036536,0909e110-3631-4dde-b0c3-9282831e7051,160
019cdc6d-357f-7058-8691-1b82573a8761,3036537,14c834d5-9f9b-415a-baf8-538d8962ba63,4128
019cdc6d-34ef-7075-92c8-83d48011a655,3036538,b80f0227-94a0-40f4-b270-d687eb6187ad,310
019cdc6d-0baa-7241-8255-9ae35dded8a1,3036539,7d1cbf0f-f82b-4709-bc2b-1297508ec397,1602
019cdc6d-206a-7375-bf70-d44c641a68b3,3036540,a974e3f4-791e-42cf-8da2-c27477dd1481,19189
019cdc6d-361d-73b8-b009-6f0bbb2dd119,3036542,d6d67dda-c0c5-4265-b199-455a8bbdb23c,4907
019cdc6d-3c3b-728b-939f-4ed17ecc23ee,3036543,18864db2-6eaa-4d47-a4e0-ed1d18a783fb,450
019cdc6d-3b1e-7335-9e10-6f3a8cbb4747,3036544,26134e75-59c2-4d00-8051-75bc10be4773,3938
019cdc6c-e4de-7180-95db-e4dd7555f6d0,3036546,74fba250-c85c-481b-87bc-678e6cda2255,5021
019cdc6d-3573-702b-8898-a59d4c24adfc,3036548,287855e0-942c-4643-b344-dfe0a88cb2a4,920
019cdc6d-3842-71db-8a21-64c14db6227f,3036549,8241fee8-0c1a-47d4-9be7-c0461a452e8f,220
019cdc6d-0671-7019-a816-db36269e3e28,3036550,466ac8d4-5348-466c-ba60-ce6d548eef6b,500
019cdc6d-3636-7124-81fa-2d4667dc620c,3036551,5427eee9-a2ac-45a7-8616-aac74b819213,4042
019cdc6d-0c08-72f8-80ae-83fb1289d9a1,3036553,43491bc2-3310-4905-86ef-4ab44ed4b0a1,1198
019cdc6d-36e7-71a1-9ff7-b5f41be9703c,3036554,68ac62dd-b88e-4b01-8679-bf614d16e0ae,3950
019cdc6c-f999-73ad-9198-0bb2d60e7755,3036557,0e777513-6f94-4745-800f-dc6fe3ed5ac2,1615
019cdc6c-dee5-7284-aa72-f9592a82c444,3036558,85da63d8-2aef-4cb4-8ac9-3fec0ff737c3,1841
019cdc6d-3f4b-7004-97f4-25744ddb941a,3036559,4696d502-27fa-4e4a-ab05-7d727da4d415,351
019cdc6c-ec59-73d0-876b-8dd4a43bcc3b,3036568,2aa5fd49-61f1-4b32-aae7-781b94f81e9e,3104
019cdc6d-368d-73c5-92cf-8ba1c4166a6a,3036569,52e864a2-9607-4553-ad3c-f77ec64dc719,1762
019cdc6d-37a7-707e-8364-a145595b6f7a,3036572,2bb655ee-e0c1-4d85-ba14-36bfae83cd4a,768
019cdc6d-37d4-73e0-aee5-30de14e0c530,3036573,8d2731e5-c83a-4ee8-be93-1e81dc39ee1e,2168
019cdc6c-e7d2-702d-b5c1-0de4c8ea2594,3036574,f77d42eb-aedc-42d8-b214-49d939855902,4529
019cdc6d-37af-72e8-a777-e22821042ef8,3036576,7e52940b-6ce1-4a4f-8e9f-9268cf8ef1b6,2652
019cdc6d-379d-70ca-a540-4547d7806e1e,3036580,74474dcd-ca5b-44d6-abdf-3e11853a6748,1069
019cdc6d-375f-72b4-bc75-ddea44314b18,3036583,808ce92e-7e07-4d39-b846-af5c82806c3a,984
019cdc6d-3755-7031-95f9-1aa058a1b57d,3036588,c9ac6c19-6301-47e8-8920-98620a4a321a,530
019cdc6d-3781-731c-8cf2-33b95fb1051b,3036589,f0c0f8c8-0b9f-4a28-b6c8-9b7ba52ddb03,935
019cdc6d-354f-714c-858c-2b7acf2a56e6,3036600,049e6844-7089-4386-9144-88f59c4577e2,1447
019cdc6d-36a7-734a-be4b-cf81da8b719c,3036601,9afba6af-1050-4226-b192-674aa9b35cce,240
019cdc6d-37b9-7381-a709-b27f83a35d5b,3036602,e0ccde98-e403-41d1-87be-80344f17d5ef,263
019cdc6c-f70b-73c8-bb9f-c727b98f1379,3036603,57062e27-c13d-4d38-80ee-0222faf12283,2100
019cdc6d-36c2-70fa-ac7c-9a024e29af76,3036604,71a3c1d9-f166-426b-bd0c-61c232c0f862,1238
019cdc6d-3889-704b-91c0-e553116ff386,3036606,bfb87cb4-17b2-4297-84e9-315ffa270e33,960
019cdc6d-3537-7111-8e3c-b37889341466,3036607,7d0908f9-8e0b-46e9-91df-617e6b3cb468,1689
019cdc6d-3d8b-73dd-9f1a-77b350e9751a,3036608,ae4453e0-6b0b-4844-ab23-d81f5202ae9f,12500
019cdc6d-3542-70b9-bada-d3e9878cbe11,3036609,731ff0a1-5d07-456d-8dce-14a54359cf2a,2
019cdc6d-00f9-728b-8093-19fdb76b6bfb,3036610,f08d230a-7b3a-4d3d-8b24-403527ad2ef9,3131
019cdc6d-369a-72a2-acb7-68fc3dda7984,3036611,74824ac3-b9b7-4801-9cd2-ba33784c32ee,1096
019cdc6d-3794-7212-9827-70f3dda04ee9,3036613,e2824835-9fd3-4683-b00c-d53d87c82ac0,4397
019cdc6d-3528-70ae-ad08-5be716561994,3036617,ba1f10d7-08ae-437c-93c1-7b7c2bb6d1f9,519
019cdc6c-c932-7003-b6c2-4babf533edaf,3036618,4bc33c31-7251-4a9a-b131-a1ad757b6447,7400
019cdc6d-1407-714d-bc85-27fb36557d8d,3036619,dcfc4570-0461-4dde-afab-b1524a5170ac,1150
019cdc6c-cc92-7190-aea6-d60bb46c557e,3036620,3e6fed7e-245b-4bcb-ada6-0aded360f13e,815
019cdc6d-37c2-7350-acbe-71223ac34abe,3036621,b35c3847-d1b8-4261-a0d2-bebc358aa2da,450
019cdc6d-367f-730b-9b11-00feac3314c5,3036622,4dfb2517-b93d-45aa-9202-cd3c7161828a,4670
019cdc6d-0e43-71cb-97b4-b0af938f6d3b,3036623,9be16c41-c62c-451e-93de-18d3610ccbc4,1960
019cdc6d-364c-701f-945c-8a27843026d3,3036626,e742b4c6-8a9d-4bc0-b29b-086636b5ff14,460
019cdc6d-3642-71fb-879c-c72d9e85f455,3036627,3d9b3aab-07d5-43a0-9cc3-e57ee0c40f51,2391
019cdc6d-36db-732d-98d9-300ca22ebe99,3036628,0a8840c5-5b91-4425-81e1-88fe3e6ddc94,3585
019cdc6c-c611-72f8-88ca-65a7a45a7faf,3036629,cb19a050-2d49-4087-b2ae-4da93160ce04,966
019cdc6d-35dc-73b8-b989-6054f288d7e7,3036631,815d942a-73d7-4d10-b818-a48d4f31bc80,195
019cdc6d-3659-73c0-a58b-dba2d59250fc,3036632,ec824069-09ae-4e7e-87ee-efd9a278506b,2200
019cdc6d-36b4-7216-b2fb-1ed28ed44fb3,3036637,2d0f135f-714f-4c2b-a0ea-b4d7fb1c4273,430
019cdc6d-1825-7043-92d4-70be7fbc9fe1,3036639,20210b45-aea7-4c43-ac4f-d2972febd7bc,660
019cdc6d-370d-7032-89cd-c17be7d81b74,3036641,3a8b112b-b3e2-49cf-9370-369b63a4ff0b,750
019cdc6d-35b9-727c-b6b9-a6fa35728eca,3036642,dc68dc7d-60fc-4ce5-84a2-b227d21d5900,835
019cdc6d-378b-71bd-87a6-4e886f582a9f,3036643,90ff4a16-20d6-4638-87b3-1ab7859c098b,400
019cdc6d-3740-73f7-ae5c-63c1760ce36a,3036645,61705f88-9883-459d-b6c2-532628dff630,2360
019cdc6d-374a-717a-967e-2bfc84c3ca4c,3036647,a0ad6ce5-458a-4475-beb7-0a1517037807,410
019cdc6d-35a3-72ee-9caa-a76248e99dbd,3036648,e12e51d0-387b-4b5a-ad05-b1abf34699b9,650
019cdc6d-34bb-72e2-957a-dfa70a104463,3036649,eea23242-4222-4ec5-aecb-4e4a11d280d9,3634
019cdc6d-3776-7215-a8ef-73fb98fef8d3,3036650,a89c0689-d24f-414f-8457-5948eabe7c42,400
019cdc6d-371d-71a4-8de1-ef265a8889ca,3036651,1dc831c1-b088-43a3-b20e-6b20cb9546e8,450
019cdc6d-35e7-7066-901f-af3a68d73586,3036652,c65b6513-f12d-4c13-ab0f-0fa51a22f6d5,800
019cdc6d-37cc-731a-a556-a72eece8c084,3036653,bb23169a-e226-4e1c-8aad-307267b82aa0,680
019cdc6d-3735-7167-aae5-cf5ffedfb2fa,3036654,ffc8db64-88a1-4a7d-9eb9-09a954b750a1,3141
019cdc6d-35c5-735f-87ae-826e565d57c9,3036655,9f258d1d-98af-4229-b0a9-7628c83c6c50,170
019cdc6d-3729-735c-965a-328bad58dc02,3036656,5ae26d0c-028c-450d-a402-a55a4524a7a9,470
019cdc6d-35d2-7262-83d2-a3df811729b0,3036657,afd16c50-f168-4362-86b2-3c9acfb91f50,14501
019cdc6d-3674-726a-b312-01eccb1adf71,3036658,d55b8911-c082-4431-a1c1-cd67f69f3110,8486
019cdc6d-35f5-715d-bf20-e5fe7318634a,3036659,e99dca09-a142-44dc-9e44-53d9cb1e7e21,757
,3036664,,
019cdc6d-3505-7162-92dd-8ed3fb944661,3036665,88c9c1ba-66ec-41b3-a768-a90491737b3a,1374
019cdc6d-3461-70b7-ab1d-f50f321ca01f,3036666,45c45f2f-49ab-4fab-bcdd-0dbc26a9b18c,160
019cdc6d-34b0-725b-ba80-378ddb5c268f,3036667,86856d50-4cb0-4c98-8511-36f4eda98b46,500
019cdc6d-34fb-7034-ae36-a8b7777e3968,3036668,69fd087f-f1c8-416c-9b65-70f2f6da6c4c,1000
019cdc6d-346b-72c1-85a4-7fe9c8119f61,3036669,7b993d9c-8cc9-423a-b621-26ae92736dec,670
019cdc6d-34e5-7343-ac58-bbf9d525675b,3036673,bf40c9cb-6d28-4f05-aa5a-c70f90189483,339
019cdc6d-34a5-71cd-846b-95c7c8710e4a,3036674,cc621fd6-3201-453e-8b3f-917bf9422c60,540
019cdc6d-3475-734b-aa93-ff3d1160e74f,3036675,340c47c8-2cb6-4d19-bcaa-f9eb729b8f0a,1422
019cdc6d-34c5-72d2-ad8b-b55beda71d54,3036677,dd3b4b9c-c32c-4148-9a35-98862dc63eed,360
019cdc6d-35ad-7338-9f9e-87a5d3ea3a11,3036678,76cefe8a-f748-4b78-b9dc-3dcc04903fb0,304
019cdc6c-fdc3-738e-80b6-3ae1b24f61ea,3036679,8c954717-bee8-4ade-95d3-a34290bbe028,1234
019cdc6d-3afe-7069-a6c6-167e5b889aee,3036680,9d8ce789-4f92-4dbb-8090-e344ac61510a,1590
019cdc6d-376b-71b0-8373-bcefe551712a,3036684,90641a5f-c2a1-400a-a54f-0edcb11980c2,450
019cdc6d-3a91-700a-9247-9e67b73cf137,3037760,e382ad1e-99ca-4a1d-a8d1-071a545718b4,422
019cdc6d-3a45-700b-8f88-12a8f669cc7e,3037761,e601c440-3ff0-4a90-8cf5-561ba2e5a318,2950
019cdc6d-4ab4-71e8-b5c9-9c678517c46e,03037761,e160e12f-5314-4831-91f7-77c8fcba590c,1600
019cdc6d-3a2e-7326-b4cf-42e66d27cc22,3037762,af8182f5-029a-4580-ada3-cd099b18b162,2552
019cdc6d-39db-7342-bb9b-86d6d16c8e35,3037763,399eb01c-ffe3-4096-9883-4fd5b1ed5f01,488
019cdc6d-399b-709f-849c-72875c2b9824,3037764,42103c0f-12b6-41f1-a10d-deb2fc829eb0,1570
019cdc6d-3a82-72f6-a5fe-dd5207699ecb,3037765,606307c3-2d42-43bc-86f2-095531b6e7e6,1758
019cdc6d-39f4-72b2-9f37-f51d80391db9,3037766,64f56810-93a2-4ca7-9a96-acdfa3b75b6c,5396
019cdc6d-394a-714a-947e-bb9743472fb8,3037767,a4d0952a-ed13-4d6e-8472-01431e1f189c,2815
019cdc6d-39fe-71b6-a39f-98a1aa67b01b,3037768,80750b91-8ff7-458a-86c5-90ad0c22936d,516
019cdc6d-39e7-73b7-a155-5aeedfa8cd03,3037769,d4476ad2-ae51-4520-a19a-1cadf492b52b,729
019cdc6d-3957-711d-baec-2d3c37603515,3037770,c5621af1-c64d-4569-a8ce-894ff333049d,2045
019cdc6d-39b4-7049-bc92-2f4661270878,3037774,bc778ff2-1e96-457f-ac5d-001ebcfa7483,4341
019cdc6d-39a6-7114-a469-5a6a54310eaa,3037775,0662130b-b10a-487d-84f4-e18bd417b297,420
019cdc6d-3a76-72ff-8d0a-b3966e84fef3,3037777,27ba5e2b-7722-47fe-83bd-8fb3b7d41283,2208
019cdc6d-398f-73c1-bbea-e14181a54827,3037778,77242791-c76a-44eb-a031-05e67e1283e8,526
019cdc6d-39ce-7105-ae30-e4f8f6adae16,3037779,b02a861b-0b15-45bc-90af-1cafd876485b,1010
019cdc6d-3a09-70ec-86ec-9ad8c5f45401,3037780,dc9083b5-5d6a-4c8c-b22e-07319524a838,420
019cdc6d-3897-7189-8358-b984481a703d,3037781,7a64abbe-b30d-495a-871c-0f90332d4e6a,1150
,3037783,,
019cdc6d-387b-714a-994f-d5e271349f73,3037784,947f31fa-a73f-4b7b-ac1e-fc0ef3442028,1000
